Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,EV fleet/2,Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Price ($/kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
1/1/2029 0:00,0,0,137875,30000,0,0,0.095976161,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 1:00,0,0,137875,30000,0,0,0.092465749,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 2:00,0,0,137875,30000,0,0,0.089880838,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 3:00,0,0,137875,30000,0,0,0.089663264,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 4:00,0,0,137875,30000,0,0,0.092939865,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 5:00,0,0,137875,30000,0,0,0.104961647,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 6:00,0,0,137875,30000,0,0,0.105508133,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 7:00,0,0,137875,30000,0,0,0.111086195,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 8:00,0.032108058,0,137875,30000,0,0,0.10791351,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 9:00,0.058192125,0,137875,30000,0,0,0.093927067,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 10:00,0.086599314,0,137875,30000,0,0,0.0864029,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 11:00,0.108324659,0,137875,30000,0,0,0.083405573,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 12:00,0.109740079,0,137875,30000,0,0,0.079300891,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 13:00,0.08685212,0,137875,30000,0,0,0.078657911,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 14:00,0.057772102,0,137875,30000,0,0,0.082957435,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 15:00,0.036928025,0,137875,30000,0,0,0.095846266,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 16:00,0.008340184,0,137875,30000,0,0,0.123562609,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 17:00,0,0,137875,30000,0,0,0.15051118,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 18:00,0,0,137875,30000,0,0,0.16067036,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 19:00,0,0,137875,30000,0,0,0.145732437,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 20:00,0,0,137875,30000,0,0,0.132125936,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 21:00,0,0,137875,30000,0,0,0.119493649,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 22:00,0,0,137875,30000,0,0,0.1108946,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/1/2029 23:00,0,0,137875,30000,0,0,0.100600422,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 0:00,0,0,137875,30000,0,0,0.090510829,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 1:00,0,0,137875,30000,0,0,0.087464791,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 2:00,0,0,137875,30000,0,0,0.085253329,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 3:00,0,0,137875,30000,0,0,0.084168706,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 4:00,0,0,137875,30000,0,0,0.087854476,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 5:00,0,0,137875,30000,0,0,0.099798321,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 6:00,0,0,137875,30000,0,0,0.120760125,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 7:00,0,0,137875,30000,0,0,0.086719417,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 8:00,0.047012944,0,137875,30000,0,0,0.07052807,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 9:00,0.08896057,0,137875,30000,0,0,0.061243006,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 10:00,0.11319222,0,137875,30000,0,0,0.054685164,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 11:00,0.196402165,0,137875,30000,0,0,0.051089072,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 12:00,0.199567378,0,137875,30000,0,0,0.048390887,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 13:00,0.471084111,0,137875,30000,0,0,0.049469714,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 14:00,0.563268816,0,137875,30000,0,0,0.055402149,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 15:00,0.515058309,0,137875,30000,0,0,0.067481443,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 16:00,0.075117314,0,137875,30000,0,0,0.085497639,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 17:00,0,0,137875,30000,0,0,0.109944362,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 18:00,0,0,137875,30000,0,0,0.105772002,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 19:00,0,0,137875,30000,0,0,0.096645524,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 20:00,0,0,137875,30000,0,0,0.090422721,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 21:00,0,0,137875,30000,0,0,0.080769114,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 22:00,0,0,137875,30000,0,0,0.073672975,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/2/2029 23:00,0,0,137875,30000,0,0,0.099830794,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 0:00,0,0,137875,30000,0,0,0.088286377,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 1:00,0,0,137875,30000,0,0,0.085496882,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 2:00,0,0,137875,30000,0,0,0.084305096,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 3:00,0,0,137875,30000,0,0,0.083438047,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 4:00,0,0,137875,30000,0,0,0.086172336,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 5:00,0,0,137875,30000,0,0,0.098859829,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 6:00,0,0,137875,30000,0,0,0.121084862,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 7:00,0.009607445,0,137875,30000,0,0,0.086071674,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 8:00,0.068854219,0,137875,30000,0,0,0.068933281,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 9:00,0.140399557,0,137875,30000,0,0,0.060496984,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 10:00,0.132726816,0,137875,30000,0,0,0.056577021,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 11:00,0.11615276,0,137875,30000,0,0,0.053840864,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 12:00,0.135632121,0,137875,30000,0,0,0.050439095,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 13:00,0.353765122,0,137875,30000,0,0,0.050756266,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 14:00,0.310156764,0,137875,30000,0,0,0.055098379,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 15:00,0.130877539,0,137875,30000,0,0,0.066563435,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 16:00,0.04316378,0,137875,30000,0,0,0.086786425,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 17:00,0,0,137875,30000,0,0,0.112414721,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 18:00,0,0,137875,30000,0,0,0.10417498,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 19:00,0,0,137875,30000,0,0,0.094586147,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 20:00,0,0,137875,30000,0,0,0.090034075,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 21:00,0,0,137875,30000,0,0,0.081691589,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 22:00,0,0,137875,30000,0,0,0.072582979,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/3/2029 23:00,0,0,137875,30000,0,0,0.095719618,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 0:00,0,0,137875,30000,0,0,0.086208057,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 1:00,0,0,137875,30000,0,0,0.083931648,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 2:00,0,0,137875,30000,0,0,0.08245734,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 3:00,0,0,137875,30000,0,0,0.082385897,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 4:00,0,0,137875,30000,0,0,0.085802136,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 5:00,0,0,137875,30000,0,0,0.099658684,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 6:00,0,0,137875,30000,0,0,0.123263851,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 7:00,0.007341045,0,137875,30000,0,0,0.083757667,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 8:00,0.054795552,0,137875,30000,0,0,0.069636865,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 9:00,0.071528687,0,137875,30000,0,0,0.06192872,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 10:00,0.119811971,0,137875,30000,0,0,0.056300055,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 11:00,0.152826176,0,137875,30000,0,0,0.053141748,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 12:00,0.201012999,0,137875,30000,0,0,0.051439747,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 13:00,0.139329744,0,137875,30000,0,0,0.052435931,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 14:00,0.209900277,0,137875,30000,0,0,0.055795262,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 15:00,0.123329137,0,137875,30000,0,0,0.065489074,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 16:00,0.017946014,0,137875,30000,0,0,0.084264694,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 17:00,0,0,137875,30000,0,0,0.113031194,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 18:00,0,0,137875,30000,0,0,0.103234636,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 19:00,0,0,137875,30000,0,0,0.093261624,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 20:00,0,0,137875,30000,0,0,0.088001502,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 21:00,0,0,137875,30000,0,0,0.07950043,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 22:00,0,0,137875,30000,0,0,0.072509271,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/4/2029 23:00,0,0,137875,30000,0,0,0.095602713,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 0:00,0,0,137875,30000,0,0,0.085318277,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 1:00,0,0,137875,30000,0,0,0.08232095,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 2:00,0,0,137875,30000,0,0,0.080232888,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 3:00,0,0,137875,30000,0,0,0.080668036,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 4:00,0,0,137875,30000,0,0,0.082548266,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 5:00,0,0,137875,30000,0,0,0.095034422,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 6:00,0,0,137875,30000,0,0,0.117194507,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 7:00,0.055504952,0,137875,30000,0,0,0.080078932,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 8:00,0.30680085,0,137875,30000,0,0,0.065598521,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 9:00,0.375304155,0,137875,30000,0,0,0.057778696,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 10:00,0.522878262,0,137875,30000,0,0,0.051341469,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 11:00,0.349784289,0,137875,30000,0,0,0.048292608,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 12:00,0.195849244,0,137875,30000,0,0,0.044926577,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 13:00,0.403972122,0,137875,30000,0,0,0.047986605,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 14:00,0.349070409,0,137875,30000,0,0,0.053023367,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 15:00,0.23521632,0,137875,30000,0,0,0.061944355,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 16:00,0.06038391,0,137875,30000,0,0,0.079589774,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 17:00,0,0,137875,30000,0,0,0.102606995,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 18:00,0,0,137875,30000,0,0,0.095169116,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 19:00,0,0,137875,30000,0,0,0.085256411,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 20:00,0,0,137875,30000,0,0,0.079504898,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 21:00,0,0,137875,30000,0,0,0.07323519,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 22:00,0,0,137875,30000,0,0,0.068008572,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/5/2029 23:00,0,0,137875,30000,0,0,0.091416847,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 0:00,0,0,137875,30000,0,0,0.085405956,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 1:00,0,0,137875,30000,0,0,0.082353424,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 2:00,0,0,137875,30000,0,0,0.080460204,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 3:00,0,0,137875,30000,0,0,0.080184177,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 4:00,0,0,137875,30000,0,0,0.080827157,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 5:00,0,0,137875,30000,0,0,0.086834801,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 6:00,0,0,137875,30000,0,0,0.096222961,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 7:00,0,0,137875,30000,0,0,0.066252965,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 8:00,0.032071855,0,137875,30000,0,0,0.060572926,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 9:00,0.068990452,0,137875,30000,0,0,0.054691865,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 10:00,0.087535513,0,137875,30000,0,0,0.051551427,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 11:00,0.267212486,0,137875,30000,0,0,0.047240584,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 12:00,0.324070159,0,137875,30000,0,0,0.044115781,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 13:00,0.121390326,0,137875,30000,0,0,0.043267014,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 14:00,0.075634296,0,137875,30000,0,0,0.047586791,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 15:00,0.051718444,0,137875,30000,0,0,0.057296239,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 16:00,0.012937777,0,137875,30000,0,0,0.072332817,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 17:00,0,0,137875,30000,0,0,0.092573676,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 18:00,0,0,137875,30000,0,0,0.089716905,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 19:00,0,0,137875,30000,0,0,0.081144358,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 20:00,0,0,137875,30000,0,0,0.076322021,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 21:00,0,0,137875,30000,0,0,0.071280792,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 22:00,0,0,137875,30000,0,0,0.065509177,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/6/2029 23:00,0,0,137875,30000,0,0,0.088471478,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 0:00,0,0,137875,30000,0,0,0.084740244,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 1:00,0,0,137875,30000,0,0,0.082077397,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 2:00,0,0,137875,30000,0,0,0.080742726,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 3:00,0,0,137875,30000,0,0,0.080213404,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 4:00,0,0,137875,30000,0,0,0.081720186,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 5:00,0,0,137875,30000,0,0,0.085899557,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 6:00,0,0,137875,30000,0,0,0.091566226,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 7:00,0,0,137875,30000,0,0,0.087396597,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 8:00,0.048368206,0,137875,30000,0,0,0.076728971,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 9:00,0.106881394,0,137875,30000,0,0,0.062836701,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 10:00,0.134930779,0,137875,30000,0,0,0.05553985,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 11:00,0.125656045,0,137875,30000,0,0,0.051490374,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 12:00,0.150263834,0,137875,30000,0,0,0.048843764,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 13:00,0.15590337,0,137875,30000,0,0,0.049447775,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 14:00,0.113647286,0,137875,30000,0,0,0.055023518,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 15:00,0.083301477,0,137875,30000,0,0,0.077332982,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 16:00,0.027927695,0,137875,30000,0,0,0.100840728,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 17:00,0,0,137875,30000,0,0,0.127897854,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 18:00,0,0,137875,30000,0,0,0.131366051,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 19:00,0,0,137875,30000,0,0,0.116493074,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
1/7/2029 20:00,0,0,137875,30000,0,0,0.109965851,0,0,0,0,0,0,0,500000,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
